respondent_id,ideology,gender,education,age_group,region,policy_code,fairness,policy_label
33,3,2,6,6,4,s_21,5.0,Public Transportation Funding
34,3,1,5,6,4,s_21,4.0,Public Transportation Funding
35,7,2,4,3,5,s_21,3.0,Public Transportation Funding
36,3,2,5,6,1,s_21,4.0,Public Transportation Funding
37,3,2,1,6,2,s_21,4.0,Public Transportation Funding
38,6,2,6,5,4,s_21,5.0,Public Transportation Funding
39,8,1,5,5,4,s_21,4.0,Public Transportation Funding
40,6,1,4,2,4,s_21,4.0,Public Transportation Funding
41,2,2,4,6,1,s_21,5.0,Public Transportation Funding
42,8,1,2,3,1,s_21,5.0,Public Transportation Funding
43,4,2,4,3,1,s_21,2.0,Public Transportation Funding
44,2,2,6,3,1,s_21,3.0,Public Transportation Funding
45,3,1,2,5,5,s_21,4.0,Public Transportation Funding
46,1,1,2,3,1,s_21,4.0,Public Transportation Funding
47,2,1,8,4,3,s_21,2.0,Public Transportation Funding
48,5,1,1,1,4,s_21,2.0,Public Transportation Funding
49,6,2,6,2,4,s_21,4.0,Public Transportation Funding
50,2,2,2,2,1,s_21,4.0,Public Transportation Funding
51,6,2,2,2,2,s_21,3.0,Public Transportation Funding
52,5,1,6,2,1,s_21,5.0,Public Transportation Funding
53,9,2,6,4,3,s_21,2.0,Public Transportation Funding
54,2,1,5,2,2,s_21,4.0,Public Transportation Funding
55,6,1,5,6,2,s_21,2.0,Public Transportation Funding
56,6,2,4,2,3,s_21,5.0,Public Transportation Funding
57,11,2,4,5,2,s_21,5.0,Public Transportation Funding
58,6,2,2,1,1,s_21,5.0,Public Transportation Funding
59,3,2,5,2,3,s_21,5.0,Public Transportation Funding
60,6,2,4,4,3,s_21,4.0,Public Transportation Funding
61,6,1,1,1,1,s_21,2.0,Public Transportation Funding
62,6,2,4,2,3,s_21,4.0,Public Transportation Funding
63,9,1,5,4,2,s_21,4.0,Public Transportation Funding
65,6,2,4,3,3,s_21,4.0,Public Transportation Funding
66,2,2,5,4,4,s_21,1.0,Public Transportation Funding
68,10,2,5,5,5,s_21,1.0,Public Transportation Funding
69,4,2,6,4,1,s_21,3.0,Public Transportation Funding
70,2,1,6,2,1,s_21,4.0,Public Transportation Funding
71,6,2,1,5,3,s_21,5.0,Public Transportation Funding
72,1,3,1,1,2,s_21,5.0,Public Transportation Funding
73,5,1,5,4,2,s_21,4.0,Public Transportation Funding
75,2,2,1,5,1,s_21,5.0,Public Transportation Funding
76,3,1,6,3,4,s_21,3.0,Public Transportation Funding
77,2,2,5,6,1,s_21,3.0,Public Transportation Funding
78,5,2,4,3,3,s_21,3.0,Public Transportation Funding
79,6,1,6,3,3,s_21,3.0,Public Transportation Funding
80,2,1,5,6,1,s_21,4.0,Public Transportation Funding
81,5,1,6,2,1,s_21,3.0,Public Transportation Funding
82,3,1,5,1,4,s_21,4.0,Public Transportation Funding
83,6,2,5,4,2,s_21,3.0,Public Transportation Funding
84,5,2,6,4,1,s_21,4.0,Public Transportation Funding
85,2,2,8,3,3,s_21,4.0,Public Transportation Funding
86,6,2,6,6,1,s_21,4.0,Public Transportation Funding
87,4,1,5,6,1,s_21,4.0,Public Transportation Funding
88,2,1,4,6,5,s_21,4.0,Public Transportation Funding
89,5,1,5,3,3,s_21,1.0,Public Transportation Funding
90,2,2,6,3,1,s_21,5.0,Public Transportation Funding
91,8,1,2,1,4,s_21,4.0,Public Transportation Funding
92,6,1,4,5,2,s_21,3.0,Public Transportation Funding
93,10,1,5,2,4,s_21,3.0,Public Transportation Funding
94,7,1,8,5,5,s_21,3.0,Public Transportation Funding
95,6,2,5,5,3,s_21,5.0,Public Transportation Funding
96,10,2,4,5,5,s_21,3.0,Public Transportation Funding
97,2,2,8,6,4,s_21,4.0,Public Transportation Funding
98,11,2,4,4,2,s_21,1.0,Public Transportation Funding
99,5,1,4,5,4,s_21,4.0,Public Transportation Funding
100,5,2,5,6,1,s_21,4.0,Public Transportation Funding
101,1,2,4,6,4,s_21,4.0,Public Transportation Funding
103,3,1,2,2,4,s_21,4.0,Public Transportation Funding
104,3,2,4,3,4,s_21,4.0,Public Transportation Funding
105,3,2,5,3,1,s_21,4.0,Public Transportation Funding
106,8,2,2,3,1,s_21,4.0,Public Transportation Funding
107,4,1,5,6,1,s_21,5.0,Public Transportation Funding
108,3,1,6,6,3,s_21,5.0,Public Transportation Funding
109,4,2,5,2,3,s_21,5.0,Public Transportation Funding
110,6,2,1,6,4,s_21,3.0,Public Transportation Funding
111,2,1,2,5,3,s_21,4.0,Public Transportation Funding
112,4,1,5,5,3,s_21,4.0,Public Transportation Funding
113,3,2,2,6,1,s_21,2.0,Public Transportation Funding
114,5,3,6,1,3,s_21,3.0,Public Transportation Funding
115,6,1,2,1,3,s_21,3.0,Public Transportation Funding
116,10,1,5,4,4,s_21,3.0,Public Transportation Funding
117,1,1,5,6,3,s_21,3.0,Public Transportation Funding
118,6,2,5,1,5,s_21,5.0,Public Transportation Funding
119,3,1,5,6,3,s_21,4.0,Public Transportation Funding
120,6,1,2,3,3,s_21,3.0,Public Transportation Funding
121,5,2,6,2,1,s_21,5.0,Public Transportation Funding
122,2,2,2,1,3,s_21,5.0,Public Transportation Funding
123,2,2,6,3,1,s_21,5.0,Public Transportation Funding
124,6,2,2,3,1,s_21,4.0,Public Transportation Funding
125,4,2,4,2,3,s_21,3.0,Public Transportation Funding
126,1,2,6,4,3,s_21,2.0,Public Transportation Funding
127,2,1,5,5,2,s_21,3.0,Public Transportation Funding
128,3,1,5,4,1,s_21,4.0,Public Transportation Funding
129,7,1,6,2,1,s_21,4.0,Public Transportation Funding
130,4,1,5,5,2,s_21,4.0,Public Transportation Funding
132,3,2,5,6,1,s_21,3.0,Public Transportation Funding
133,6,1,5,3,1,s_21,4.0,Public Transportation Funding
134,6,1,4,2,4,s_21,2.0,Public Transportation Funding
135,2,1,2,1,3,s_21,5.0,Public Transportation Funding
137,8,1,4,5,2,s_21,4.0,Public Transportation Funding
138,2,1,2,3,1,s_21,4.0,Public Transportation Funding
139,6,1,8,4,3,s_21,3.0,Public Transportation Funding
141,4,2,5,4,3,s_21,5.0,Public Transportation Funding
142,2,1,6,2,1,s_21,4.0,Public Transportation Funding
143,1,1,2,6,2,s_21,3.0,Public Transportation Funding
144,5,2,5,6,3,s_21,4.0,Public Transportation Funding
145,4,1,2,6,5,s_21,3.0,Public Transportation Funding
146,6,1,4,3,5,s_21,4.0,Public Transportation Funding
147,2,2,6,2,1,s_21,5.0,Public Transportation Funding
148,2,2,1,1,1,s_21,4.0,Public Transportation Funding
149,2,2,2,5,1,s_21,5.0,Public Transportation Funding
150,2,2,4,3,1,s_21,5.0,Public Transportation Funding
151,3,1,5,5,2,s_21,5.0,Public Transportation Funding
152,3,2,8,2,2,s_21,4.0,Public Transportation Funding
153,3,2,8,4,5,s_21,3.0,Public Transportation Funding
154,6,1,4,4,4,s_21,5.0,Public Transportation Funding
155,8,2,5,5,3,s_21,3.0,Public Transportation Funding
156,5,1,2,1,4,s_21,4.0,Public Transportation Funding
157,2,1,6,3,1,s_21,3.0,Public Transportation Funding
158,6,1,2,1,3,s_21,3.0,Public Transportation Funding
159,10,2,1,4,3,s_21,3.0,Public Transportation Funding
160,5,1,8,6,3,s_21,4.0,Public Transportation Funding
161,6,2,5,3,1,s_21,4.0,Public Transportation Funding
162,3,1,8,5,4,s_21,4.0,Public Transportation Funding
163,6,1,5,5,4,s_21,4.0,Public Transportation Funding
165,2,1,5,4,4,s_21,2.0,Public Transportation Funding
166,3,3,1,2,4,s_21,3.0,Public Transportation Funding
167,2,2,5,4,1,s_21,5.0,Public Transportation Funding
168,5,2,5,2,2,s_21,4.0,Public Transportation Funding
169,5,1,6,2,1,s_21,5.0,Public Transportation Funding
170,2,1,6,6,2,s_21,2.0,Public Transportation Funding
171,2,1,5,3,1,s_21,2.0,Public Transportation Funding
172,6,1,6,4,1,s_21,5.0,Public Transportation Funding
173,2,1,6,2,3,s_21,4.0,Public Transportation Funding
174,4,1,6,2,1,s_21,4.0,Public Transportation Funding
175,9,1,5,6,2,s_21,3.0,Public Transportation Funding
176,11,2,4,4,4,s_21,4.0,Public Transportation Funding
177,6,2,8,2,1,s_21,4.0,Public Transportation Funding
178,9,2,6,6,3,s_21,4.0,Public Transportation Funding
179,5,1,2,1,1,s_21,3.0,Public Transportation Funding
180,5,1,5,6,2,s_21,4.0,Public Transportation Funding
182,7,2,6,5,5,s_21,4.0,Public Transportation Funding
183,2,2,6,6,1,s_21,4.0,Public Transportation Funding
184,2,2,4,6,4,s_21,4.0,Public Transportation Funding
185,3,1,5,5,3,s_21,3.0,Public Transportation Funding
186,5,2,4,3,2,s_21,1.0,Public Transportation Funding
187,6,1,5,2,3,s_21,3.0,Public Transportation Funding
188,2,2,6,2,1,s_21,5.0,Public Transportation Funding
189,2,1,6,5,5,s_21,4.0,Public Transportation Funding
191,4,1,6,6,4,s_21,4.0,Public Transportation Funding
192,2,1,5,4,1,s_21,3.0,Public Transportation Funding
194,6,2,2,1,1,s_21,2.0,Public Transportation Funding
195,6,1,4,2,1,s_21,3.0,Public Transportation Funding
196,5,1,6,4,1,s_21,3.0,Public Transportation Funding
197,3,1,2,1,1,s_21,4.0,Public Transportation Funding
198,5,1,8,5,1,s_21,4.0,Public Transportation Funding
199,3,2,2,2,1,s_21,5.0,Public Transportation Funding
200,6,1,8,2,4,s_21,3.0,Public Transportation Funding
201,3,2,2,2,3,s_21,5.0,Public Transportation Funding
202,9,2,8,2,2,s_21,4.0,Public Transportation Funding
203,4,2,6,6,5,s_21,3.0,Public Transportation Funding
204,4,2,4,6,5,s_21,4.0,Public Transportation Funding
205,2,1,5,3,4,s_21,3.0,Public Transportation Funding
206,5,1,8,5,3,s_21,3.0,Public Transportation Funding
207,6,1,1,1,1,s_21,5.0,Public Transportation Funding
208,1,1,1,1,1,s_21,5.0,Public Transportation Funding
209,5,2,2,4,1,s_21,5.0,Public Transportation Funding
210,5,1,4,4,1,s_21,2.0,Public Transportation Funding
211,9,2,1,1,5,s_21,3.0,Public Transportation Funding
212,10,2,8,4,2,s_21,2.0,Public Transportation Funding
213,3,2,5,6,3,s_21,5.0,Public Transportation Funding
214,7,2,5,5,4,s_21,3.0,Public Transportation Funding
215,3,2,4,5,4,s_21,3.0,Public Transportation Funding
216,3,2,5,3,1,s_21,4.0,Public Transportation Funding
217,3,1,5,2,1,s_21,4.0,Public Transportation Funding
218,6,1,5,6,3,s_21,4.0,Public Transportation Funding
219,6,1,4,5,4,s_21,3.0,Public Transportation Funding
220,2,1,6,6,1,s_21,3.0,Public Transportation Funding
221,9,2,2,1,1,s_21,3.0,Public Transportation Funding
222,2,1,5,6,5,s_21,3.0,Public Transportation Funding
223,6,1,5,6,3,s_21,5.0,Public Transportation Funding
224,4,1,6,3,4,s_21,5.0,Public Transportation Funding
225,3,1,5,4,1,s_21,5.0,Public Transportation Funding
226,6,1,6,5,1,s_21,4.0,Public Transportation Funding
227,2,1,5,6,5,s_21,4.0,Public Transportation Funding
228,6,1,4,5,4,s_21,2.0,Public Transportation Funding
229,8,2,6,4,3,s_21,3.0,Public Transportation Funding
230,6,1,5,1,3,s_21,4.0,Public Transportation Funding
231,10,2,5,1,1,s_21,3.0,Public Transportation Funding
232,7,2,4,4,2,s_21,4.0,Public Transportation Funding
233,9,2,4,6,2,s_21,3.0,Public Transportation Funding
234,9,2,6,6,4,s_21,4.0,Public Transportation Funding
235,3,1,8,6,1,s_21,5.0,Public Transportation Funding
236,6,1,6,2,4,s_21,3.0,Public Transportation Funding
237,3,2,6,2,1,s_21,5.0,Public Transportation Funding
238,4,2,2,1,4,s_21,4.0,Public Transportation Funding
239,2,2,6,2,4,s_21,4.0,Public Transportation Funding
240,6,1,5,6,1,s_21,5.0,Public Transportation Funding
241,6,1,6,2,2,s_21,4.0,Public Transportation Funding
242,6,1,6,2,2,s_21,3.0,Public Transportation Funding
244,6,1,5,6,1,s_21,3.0,Public Transportation Funding
245,3,2,5,4,1,s_21,4.0,Public Transportation Funding
246,9,1,6,6,3,s_21,2.0,Public Transportation Funding
247,4,1,2,1,3,s_21,3.0,Public Transportation Funding
248,3,2,1,1,3,s_21,5.0,Public Transportation Funding
249,5,1,5,4,1,s_21,3.0,Public Transportation Funding
250,8,1,6,2,4,s_21,4.0,Public Transportation Funding
251,7,2,4,3,4,s_21,2.0,Public Transportation Funding
252,9,2,6,4,3,s_21,1.0,Public Transportation Funding
253,2,1,6,2,1,s_21,5.0,Public Transportation Funding
254,9,2,8,4,1,s_21,4.0,Public Transportation Funding
255,6,1,8,5,2,s_21,5.0,Public Transportation Funding
256,8,2,2,5,1,s_21,4.0,Public Transportation Funding
257,2,2,5,5,4,s_21,2.0,Public Transportation Funding
258,3,1,5,6,5,s_21,4.0,Public Transportation Funding
259,5,1,8,5,1,s_21,4.0,Public Transportation Funding
260,6,1,1,4,3,s_21,3.0,Public Transportation Funding
261,6,1,8,4,5,s_21,4.0,Public Transportation Funding
262,1,2,6,4,1,s_21,5.0,Public Transportation Funding
263,7,2,2,4,1,s_21,4.0,Public Transportation Funding
264,2,1,5,6,3,s_21,4.0,Public Transportation Funding
265,6,1,4,3,1,s_21,3.0,Public Transportation Funding
266,6,2,5,2,4,s_21,4.0,Public Transportation Funding
267,4,1,2,2,1,s_21,2.0,Public Transportation Funding
268,2,2,5,6,2,s_21,4.0,Public Transportation Funding
269,6,2,8,5,1,s_21,3.0,Public Transportation Funding
270,3,1,8,1,1,s_21,4.0,Public Transportation Funding
271,6,1,2,1,4,s_21,1.0,Public Transportation Funding
272,6,1,8,6,3,s_21,4.0,Public Transportation Funding
273,7,2,5,4,1,s_21,4.0,Public Transportation Funding
274,5,2,6,6,3,s_21,4.0,Public Transportation Funding
275,2,2,2,1,1,s_21,3.0,Public Transportation Funding
277,3,1,8,1,1,s_21,3.0,Public Transportation Funding
278,5,1,5,5,1,s_21,4.0,Public Transportation Funding
279,2,2,5,3,2,s_21,4.0,Public Transportation Funding
280,6,1,6,5,1,s_21,4.0,Public Transportation Funding
281,6,2,4,4,2,s_21,4.0,Public Transportation Funding
282,5,1,1,1,2,s_21,3.0,Public Transportation Funding
283,8,1,5,5,2,s_21,5.0,Public Transportation Funding
284,3,2,8,6,4,s_21,5.0,Public Transportation Funding
285,7,1,5,3,3,s_21,3.0,Public Transportation Funding
286,6,2,4,6,1,s_21,4.0,Public Transportation Funding
287,2,2,4,3,1,s_21,5.0,Public Transportation Funding
288,4,2,5,3,2,s_21,4.0,Public Transportation Funding
289,7,2,5,6,1,s_21,3.0,Public Transportation Funding
290,5,2,6,6,4,s_21,5.0,Public Transportation Funding
291,8,2,5,6,4,s_21,1.0,Public Transportation Funding
292,9,1,2,1,1,s_21,4.0,Public Transportation Funding
293,4,2,4,4,4,s_21,5.0,Public Transportation Funding
294,3,1,8,6,1,s_21,5.0,Public Transportation Funding
295,6,1,5,2,2,s_21,3.0,Public Transportation Funding
296,3,1,5,6,1,s_21,4.0,Public Transportation Funding
297,2,2,6,4,4,s_21,5.0,Public Transportation Funding
298,1,2,2,1,4,s_21,5.0,Public Transportation Funding
299,6,3,8,3,3,s_21,2.0,Public Transportation Funding
300,3,1,6,6,1,s_21,4.0,Public Transportation Funding
301,3,2,8,2,4,s_21,5.0,Public Transportation Funding
302,9,1,5,6,4,s_21,5.0,Public Transportation Funding
303,2,1,5,4,4,s_21,3.0,Public Transportation Funding
304,2,2,4,2,4,s_21,5.0,Public Transportation Funding
305,10,2,5,6,3,s_21,4.0,Public Transportation Funding
306,10,2,6,6,2,s_21,1.0,Public Transportation Funding
307,4,2,2,2,4,s_21,5.0,Public Transportation Funding
308,8,1,5,1,1,s_21,4.0,Public Transportation Funding
310,6,2,5,5,2,s_21,4.0,Public Transportation Funding
311,6,1,5,6,1,s_21,4.0,Public Transportation Funding
312,2,1,4,6,1,s_21,5.0,Public Transportation Funding
1,7,2,6,4,4,s_22,4.0,Developing Countries Support
2,5,1,6,2,5,s_22,4.0,Developing Countries Support
3,2,1,2,1,1,s_22,5.0,Developing Countries Support
4,3,2,5,6,4,s_22,4.0,Developing Countries Support
5,2,2,2,1,3,s_22,4.0,Developing Countries Support
7,3,2,8,3,3,s_22,3.0,Developing Countries Support
8,5,1,5,4,4,s_22,3.0,Developing Countries Support
9,6,2,5,3,4,s_22,3.0,Developing Countries Support
10,3,1,6,3,1,s_22,5.0,Developing Countries Support
11,3,2,6,6,5,s_22,4.0,Developing Countries Support
12,6,1,5,3,1,s_22,4.0,Developing Countries Support
14,8,1,8,3,4,s_22,3.0,Developing Countries Support
15,7,2,6,5,1,s_22,3.0,Developing Countries Support
16,2,2,8,6,1,s_22,2.0,Developing Countries Support
17,7,2,5,6,1,s_22,3.0,Developing Countries Support
18,6,2,2,5,5,s_22,1.0,Developing Countries Support
19,6,1,2,3,2,s_22,3.0,Developing Countries Support
20,2,2,5,6,2,s_22,4.0,Developing Countries Support
21,2,2,8,5,5,s_22,2.0,Developing Countries Support
22,4,1,5,3,2,s_22,3.0,Developing Countries Support
23,4,2,1,2,5,s_22,4.0,Developing Countries Support
24,1,1,5,6,3,s_22,5.0,Developing Countries Support
25,3,2,4,5,4,s_22,4.0,Developing Countries Support
26,6,1,4,3,5,s_22,3.0,Developing Countries Support
27,6,1,5,3,5,s_22,4.0,Developing Countries Support
28,2,2,8,6,3,s_22,4.0,Developing Countries Support
29,6,1,2,2,3,s_22,3.0,Developing Countries Support
30,8,2,5,3,4,s_22,1.0,Developing Countries Support
32,6,2,4,3,4,s_22,1.0,Developing Countries Support
33,3,2,6,6,4,s_22,4.0,Developing Countries Support
34,3,1,5,6,4,s_22,4.0,Developing Countries Support
35,7,2,4,3,5,s_22,5.0,Developing Countries Support
36,3,2,5,6,1,s_22,4.0,Developing Countries Support
37,3,2,1,6,2,s_22,4.0,Developing Countries Support
38,6,2,6,5,4,s_22,4.0,Developing Countries Support
39,8,1,5,5,4,s_22,4.0,Developing Countries Support
40,6,1,4,2,4,s_22,4.0,Developing Countries Support
41,2,2,4,6,1,s_22,5.0,Developing Countries Support
42,8,1,2,3,1,s_22,3.0,Developing Countries Support
43,4,2,4,3,1,s_22,2.0,Developing Countries Support
44,2,2,6,3,1,s_22,3.0,Developing Countries Support
45,3,1,2,5,5,s_22,4.0,Developing Countries Support
46,1,1,2,3,1,s_22,3.0,Developing Countries Support
47,2,1,8,4,3,s_22,3.0,Developing Countries Support
49,6,2,6,2,4,s_22,4.0,Developing Countries Support
50,2,2,2,2,1,s_22,4.0,Developing Countries Support
51,6,2,2,2,2,s_22,3.0,Developing Countries Support
52,5,1,6,2,1,s_22,5.0,Developing Countries Support
53,9,2,6,4,3,s_22,2.0,Developing Countries Support
54,2,1,5,2,2,s_22,3.0,Developing Countries Support
55,6,1,5,6,2,s_22,4.0,Developing Countries Support
56,6,2,4,2,3,s_22,5.0,Developing Countries Support
57,11,2,4,5,2,s_22,5.0,Developing Countries Support
60,6,2,4,4,3,s_22,4.0,Developing Countries Support
61,6,1,1,1,1,s_22,4.0,Developing Countries Support
62,6,2,4,2,3,s_22,4.0,Developing Countries Support
63,9,1,5,4,2,s_22,4.0,Developing Countries Support
64,7,1,2,2,1,s_22,4.0,Developing Countries Support
65,6,2,4,3,3,s_22,5.0,Developing Countries Support
66,2,2,5,4,4,s_22,2.0,Developing Countries Support
68,10,2,5,5,5,s_22,1.0,Developing Countries Support
69,4,2,6,4,1,s_22,4.0,Developing Countries Support
70,2,1,6,2,1,s_22,4.0,Developing Countries Support
71,6,2,1,5,3,s_22,3.0,Developing Countries Support
73,5,1,5,4,2,s_22,4.0,Developing Countries Support
75,2,2,1,5,1,s_22,5.0,Developing Countries Support
76,3,1,6,3,4,s_22,3.0,Developing Countries Support
79,6,1,6,3,3,s_22,4.0,Developing Countries Support
80,2,1,5,6,1,s_22,3.0,Developing Countries Support
81,5,1,6,2,1,s_22,4.0,Developing Countries Support
82,3,1,5,1,4,s_22,4.0,Developing Countries Support
83,6,2,5,4,2,s_22,3.0,Developing Countries Support
84,5,2,6,4,1,s_22,4.0,Developing Countries Support
85,2,2,8,3,3,s_22,3.0,Developing Countries Support
87,4,1,5,6,1,s_22,3.0,Developing Countries Support
88,2,1,4,6,5,s_22,4.0,Developing Countries Support
89,5,1,5,3,3,s_22,3.0,Developing Countries Support
90,2,2,6,3,1,s_22,5.0,Developing Countries Support
92,6,1,4,5,2,s_22,3.0,Developing Countries Support
93,10,1,5,2,4,s_22,5.0,Developing Countries Support
94,7,1,8,5,5,s_22,3.0,Developing Countries Support
95,6,2,5,5,3,s_22,5.0,Developing Countries Support
96,10,2,4,5,5,s_22,3.0,Developing Countries Support
97,2,2,8,6,4,s_22,4.0,Developing Countries Support
98,11,2,4,4,2,s_22,2.0,Developing Countries Support
99,5,1,4,5,4,s_22,4.0,Developing Countries Support
100,5,2,5,6,1,s_22,3.0,Developing Countries Support
101,1,2,4,6,4,s_22,3.0,Developing Countries Support
102,5,1,5,6,1,s_22,3.0,Developing Countries Support
103,3,1,2,2,4,s_22,4.0,Developing Countries Support
104,3,2,4,3,4,s_22,4.0,Developing Countries Support
105,3,2,5,3,1,s_22,3.0,Developing Countries Support
106,8,2,2,3,1,s_22,4.0,Developing Countries Support
107,4,1,5,6,1,s_22,3.0,Developing Countries Support
108,3,1,6,6,3,s_22,5.0,Developing Countries Support
109,4,2,5,2,3,s_22,4.0,Developing Countries Support
110,6,2,1,6,4,s_22,3.0,Developing Countries Support
111,2,1,2,5,3,s_22,4.0,Developing Countries Support
112,4,1,5,5,3,s_22,3.0,Developing Countries Support
113,3,2,2,6,1,s_22,5.0,Developing Countries Support
114,5,3,6,1,3,s_22,2.0,Developing Countries Support
116,10,1,5,4,4,s_22,3.0,Developing Countries Support
117,1,1,5,6,3,s_22,4.0,Developing Countries Support
118,6,2,5,1,5,s_22,3.0,Developing Countries Support
119,3,1,5,6,3,s_22,4.0,Developing Countries Support
120,6,1,2,3,3,s_22,3.0,Developing Countries Support
121,5,2,6,2,1,s_22,4.0,Developing Countries Support
122,2,2,2,1,3,s_22,5.0,Developing Countries Support
123,2,2,6,3,1,s_22,5.0,Developing Countries Support
125,4,2,4,2,3,s_22,4.0,Developing Countries Support
126,1,2,6,4,3,s_22,4.0,Developing Countries Support
127,2,1,5,5,2,s_22,2.0,Developing Countries Support
128,3,1,5,4,1,s_22,3.0,Developing Countries Support
130,4,1,5,5,2,s_22,4.0,Developing Countries Support
131,5,1,6,2,4,s_22,4.0,Developing Countries Support
132,3,2,5,6,1,s_22,5.0,Developing Countries Support
134,6,1,4,2,4,s_22,3.0,Developing Countries Support
135,2,1,2,1,3,s_22,4.0,Developing Countries Support
136,5,1,6,2,1,s_22,2.0,Developing Countries Support
138,2,1,2,3,1,s_22,3.0,Developing Countries Support
139,6,1,8,4,3,s_22,4.0,Developing Countries Support
141,4,2,5,4,3,s_22,4.0,Developing Countries Support
142,2,1,6,2,1,s_22,4.0,Developing Countries Support
143,1,1,2,6,2,s_22,4.0,Developing Countries Support
144,5,2,5,6,3,s_22,3.0,Developing Countries Support
145,4,1,2,6,5,s_22,3.0,Developing Countries Support
146,6,1,4,3,5,s_22,3.0,Developing Countries Support
147,2,2,6,2,1,s_22,4.0,Developing Countries Support
148,2,2,1,1,1,s_22,4.0,Developing Countries Support
150,2,2,4,3,1,s_22,4.0,Developing Countries Support
151,3,1,5,5,2,s_22,4.0,Developing Countries Support
153,3,2,8,4,5,s_22,4.0,Developing Countries Support
154,6,1,4,4,4,s_22,4.0,Developing Countries Support
155,8,2,5,5,3,s_22,3.0,Developing Countries Support
156,5,1,2,1,4,s_22,4.0,Developing Countries Support
157,2,1,6,3,1,s_22,2.0,Developing Countries Support
158,6,1,2,1,3,s_22,4.0,Developing Countries Support
159,10,2,1,4,3,s_22,3.0,Developing Countries Support
160,5,1,8,6,3,s_22,3.0,Developing Countries Support
161,6,2,5,3,1,s_22,3.0,Developing Countries Support
162,3,1,8,5,4,s_22,3.0,Developing Countries Support
164,8,1,6,2,1,s_22,4.0,Developing Countries Support
165,2,1,5,4,4,s_22,4.0,Developing Countries Support
166,3,3,1,2,4,s_22,2.0,Developing Countries Support
167,2,2,5,4,1,s_22,4.0,Developing Countries Support
168,5,2,5,2,2,s_22,4.0,Developing Countries Support
170,2,1,6,6,2,s_22,2.0,Developing Countries Support
171,2,1,5,3,1,s_22,3.0,Developing Countries Support
172,6,1,6,4,1,s_22,4.0,Developing Countries Support
173,2,1,6,2,3,s_22,4.0,Developing Countries Support
174,4,1,6,2,1,s_22,4.0,Developing Countries Support
175,9,1,5,6,2,s_22,3.0,Developing Countries Support
176,11,2,4,4,4,s_22,3.0,Developing Countries Support
177,6,2,8,2,1,s_22,3.0,Developing Countries Support
178,9,2,6,6,3,s_22,3.0,Developing Countries Support
179,5,1,2,1,1,s_22,3.0,Developing Countries Support
180,5,1,5,6,2,s_22,4.0,Developing Countries Support
181,7,1,6,4,4,s_22,5.0,Developing Countries Support
182,7,2,6,5,5,s_22,2.0,Developing Countries Support
183,2,2,6,6,1,s_22,4.0,Developing Countries Support
184,2,2,4,6,4,s_22,5.0,Developing Countries Support
185,3,1,5,5,3,s_22,4.0,Developing Countries Support
188,2,2,6,2,1,s_22,5.0,Developing Countries Support
189,2,1,6,5,5,s_22,3.0,Developing Countries Support
191,4,1,6,6,4,s_22,4.0,Developing Countries Support
192,2,1,5,4,1,s_22,4.0,Developing Countries Support
194,6,2,2,1,1,s_22,1.0,Developing Countries Support
195,6,1,4,2,1,s_22,3.0,Developing Countries Support
196,5,1,6,4,1,s_22,3.0,Developing Countries Support
197,3,1,2,1,1,s_22,4.0,Developing Countries Support
198,5,1,8,5,1,s_22,4.0,Developing Countries Support
199,3,2,2,2,1,s_22,4.0,Developing Countries Support
200,6,1,8,2,4,s_22,3.0,Developing Countries Support
201,3,2,2,2,3,s_22,5.0,Developing Countries Support
202,9,2,8,2,2,s_22,2.0,Developing Countries Support
203,4,2,6,6,5,s_22,3.0,Developing Countries Support
204,4,2,4,6,5,s_22,2.0,Developing Countries Support
205,2,1,5,3,4,s_22,3.0,Developing Countries Support
206,5,1,8,5,3,s_22,3.0,Developing Countries Support
207,6,1,1,1,1,s_22,5.0,Developing Countries Support
209,5,2,2,4,1,s_22,4.0,Developing Countries Support
210,5,1,4,4,1,s_22,3.0,Developing Countries Support
211,9,2,1,1,5,s_22,2.0,Developing Countries Support
213,3,2,5,6,3,s_22,4.0,Developing Countries Support
214,7,2,5,5,4,s_22,3.0,Developing Countries Support
215,3,2,4,5,4,s_22,3.0,Developing Countries Support
216,3,2,5,3,1,s_22,3.0,Developing Countries Support
217,3,1,5,2,1,s_22,4.0,Developing Countries Support
218,6,1,5,6,3,s_22,3.0,Developing Countries Support
220,2,1,6,6,1,s_22,3.0,Developing Countries Support
221,9,2,2,1,1,s_22,2.0,Developing Countries Support
222,2,1,5,6,5,s_22,4.0,Developing Countries Support
223,6,1,5,6,3,s_22,4.0,Developing Countries Support
225,3,1,5,4,1,s_22,4.0,Developing Countries Support
226,6,1,6,5,1,s_22,4.0,Developing Countries Support
227,2,1,5,6,5,s_22,4.0,Developing Countries Support
228,6,1,4,5,4,s_22,4.0,Developing Countries Support
229,8,2,6,4,3,s_22,4.0,Developing Countries Support
231,10,2,5,1,1,s_22,3.0,Developing Countries Support
232,7,2,4,4,2,s_22,4.0,Developing Countries Support
233,9,2,4,6,2,s_22,2.0,Developing Countries Support
234,9,2,6,6,4,s_22,3.0,Developing Countries Support
235,3,1,8,6,1,s_22,4.0,Developing Countries Support
236,6,1,6,2,4,s_22,2.0,Developing Countries Support
237,3,2,6,2,1,s_22,5.0,Developing Countries Support
238,4,2,2,1,4,s_22,4.0,Developing Countries Support
